fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
1.339086773784465,-0.875403363103171,0.2096514570574771,-0.9275053205733699,0.6018353365115201,-1.1765750308932312,-1.2800522226205269,-0.06526014811524845,-0.30000189242275865,-0.3324358387856683,-0.648650835637414
-0.2761419547970827,0.9616938903623791,-1.505605536106486,0.04875608406451843,0.17328998291945694,-0.3746056520839079,-1.4963022220701785,-0.23742287418496152,-0.5639822313956678,-0.9996723748133627,-0.31995287467479083
1.6852072156233688,-0.005199400935278622,0.5363670748029942,0.685353395799044,-0.07212377656550938,0.3907119822608907,1.1728776959015261,1.3120416604423033,0.9539047176985587,0.2143265755975095,-0.812999816118727
-0.853009357861921,-1.0687820213627024,-0.4437797784335562,0.023377965268291303,-0.8486479565086837,0.7428940055009058,0.4174566820119227,-0.1685577837570916,1.547860480387606,0.03452446051494501,0.2552685570098026
-0.6222623966359855,4.007407757950001,1.7615506413486823,1.329207021817214,0.9595510071328306,1.1720935904299166,1.942094961217382,1.4704313684263888,0.6239292939824236,0.03452446051494501,-1.5525702282846319
0.18535196765478837,-1.0687820213627024,0.2913303614938564,-1.0871228226083676,-1.4414572344088126,-0.3033705742593465,-1.6106686692247896,-0.5473157811104145,0.6899243787256494,-0.23975534441813784,0.1730940667691468
-0.6222623966359855,-0.48864604658410776,-0.19874306512441883,-1.0871228226083676,-2.287249504672811,-1.8340058429489445,-1.3503912025574967,-1.5802921375285783,0.6899243787256494,-0.8056408423870987,1.898758361822924
-0.39151543541004996,0.1881792573242526,0.4546881703666149,0.685353395799044,-0.34114042631687264,1.2657080911711163,1.5292245439879817,0.7266883918053323,-0.03602155344984944,0.12472519046785659,-0.9773487966000386
0.9929663319455622,-0.05354406550016156,-0.2804219695607981,-1.4014087967155033,-0.24870134592545515,-0.8698196525085983,-1.6106686692247896,-0.6161808715382845,-1.223933078827941,0.6536148933563902,0.09091957652848956
0.18535196765478837,-1.2621606796222342,-0.3621008739971774,1.6455180825235214,1.0652434092025285,0.7023009241868641,-0.4916657747373217,1.3809067508701731,-0.30000189242275865,-1.0977452350824775,-0.7308253258780713
-0.853009357861921,-0.2952673883245763,1.2714772147304068,0.652973866626232,0.728285483513051,1.4400632438724048,1.6217541804822264,0.6233907561635273,-0.2340068076795299,-0.14770748634115613,-1.388221247803319
-0.853009357861921,0.9616938903623791,-1.0972110139245899,0.4788701009759507,-0.8486479565086837,-0.3746056520839079,0.1515106443079825,0.003604942312621482,0.6899243787256494,1.7329875124722824,-0.15560389419347778
-0.2761419547970827,-1.2621606796222342,0.04629364818471899,-1.4014087967155033,-0.4364689401785791,0.7023009241868641,-1.4591432718600887,-1.4804377564081517,-1.553908502544076,0.12472519046785659,0.9126644789350503
-1.1991297997008237,0.7683152321028474,1.353156119166786,-1.4014087967155033,2.6057276705674,1.3256339348547093,0.9199663152594731,-0.5748618172815548,-0.6299773161388937,-0.3324358387856683,-0.7308253258780713
0.18535196765478837,-0.005199400935278622,-0.4437797784335562,-1.1446184582081116,-0.24870134592545515,-1.6829247894667259,-1.315012365441713,-0.7091487436159165,-0.10201663819307528,1.4099790429910541,0.41961753749111413
-0.7376358772489527,0.7683152321028474,-0.5254586828699355,-0.3564290079588419,-0.9599324582306075,-1.5430455821055673,-1.6894492736759876,-1.5045405380579138,-1.9498790110034399,1.7329875124722824,1.6522348911009552
2.377448099301174,0.47824724471355023,-0.11706416068803956,-1.0871228226083676,0.3972856099378362,-1.8340058429489445,1.262402655828265,0.5545256657356192,-0.03602155344984944,-0.23975534441813784,-0.9773487966000386
-0.2761419547970827,2.1219658399195684,-0.6071375873063147,1.1569685733272084,-1.3153731767241825,0.07539647341581368,-0.4916657747373217,-0.26496891035610187,0.491939124495969,2.4326523822948043,1.898758361822924
-0.04539499357114716,-0.9720926922329369,-1.0155321094882108,0.23682803845313743,0.7887205228452433,0.18645824267957845,-0.6558245381442933,0.2274164862031988,0.6899243787256494,-0.5197299447171965,-0.9773487966000386
1.2237132931714978,-0.7787140339734051,1.2714772147304068,-1.0318825077260498,0.7887205228452433,-1.291004339910926,0.29767956225293585,-0.2718554193988965,-0.2340068076795299,-0.14770748634115613,-0.073429403952822
-0.04539499357114716,0.5749365738433161,-1.914000058288382,-1.1446184582081116,0.5356990835919964,-0.1045020181637988,-0.28608039911071337,-0.06526014811524845,0.09596861603660517,-0.7096620824170434,-0.8951743063593828
-0.1607684741841144,3.6689951059958217,-2.730789102652174,1.339303462809542,-0.8486479565086837,0.07539647341581368,-1.6106686692247896,0.5924014654709706,-0.30000189242275865,0.12472519046785659,0.09091957652848956
-1.4298767609267593,-0.875403363103171,1.0264405014212694,-1.3326904125967303,-0.9599324582306075,0.13174410648958676,-0.36150826504448386,-0.9949388688916073,1.0858948871850131,0.12472519046785659,-0.15560389419347778
-0.04539499357114716,-0.2952673883245763,-0.7704953961790733,-1.0318825077260498,0.2502334356608516,0.43849948487421975,0.6793836268965414,0.07935654178328606,2.207811327819876,0.8254001317375153,0.1730940667691468
0.9929663319455622,-0.1985780591948104,-0.11706416068803956,-1.2671694134767326,-0.15905898758942016,-0.3033705742593465,-0.31100964064493425,-0.2718554193988965,0.09596861603660517,0.6536148933563902,0.1730940667691468
